.000016
.0000011
.000000710
.000000570
.000000425
.000000395
.000000362
.000000332
.000000299
.000000263
.000000249
.000000293
.000000436
.000000699
.00000105
.00000145
.00000185
.00000228
.00000272
.00000316
.00000362
.00000406
.00000444
.00000470
.00000489
.00000504
.00000520
.00000539
.00000562
.00000588
.00000617
.00000644
.00000671
.00000696
.00000720
.00000746
.00000775
.00000803
.00000831
.00000860
.00000894
.00000935
.00000981
.0000103
.0000109
.0000116
.0000124
.0000132
.0000142
.0000153
.0000164
.0000177
.0000192
.0000210
.0000230
.0000250
.0000270
.0000292
.0000317
.0000344
.0000373
.0000402
.0000431
.0000459
.0000487
.0000518
.0000555
.0000592
.0000633
.0000677
.0000721
.0000771
.0000831
.0000890
.0000999
.000108
.000120
.000132
.000146
.000160
.000175
.000193
.000212
.000237
.000390
