0.006
0.007
0.008
0.009
0.001
0.0011
0.0013
0.0014
0.0016
0.0018
0.002
0.0023
0.0026
0.0029
0.0033
0.0037
0.0042
0.0047
0.0053
0.006
0.0068
0.0077
0.0087
0.0098
0.011
0.0124
0.014
0.0158
0.0179
0.0202
0.0228
0.0257
0.029
0.0327
0.0369
0.0416
0.047
0.053
0.0598
0.0675
0.0761
0.0859
0.0969
0.1094
0.1234
0.1393
0.1571
0.1773
0.2001
0.2257
0.2547
0.2874
0.3243
0.3659
0.4129
0.4659
0.5257
0.5932
0.6693
0.7553
0.8522
0.9616
1.085
1.2243
1.3814
1.5588
1.7588
1.9846
2.2394
2.5268
2.8511
3.2171
3.6301
4.096
4.6218
5.215
5.8844
6.6398
7.492
8.4537
9.5388
10.7632
12.1448
13.7037
15.4627
